word,classification
एन,incorrect_spelling
एनर्,incorrect_spelling
एनर्जी,correct_spelling
एनलाइज,incorrect_spelling
एनवायरमेंट,incorrect_spelling
एनिवर्सरी,incorrect_spelling
एनी,incorrect_spelling
एनीमें,incorrect_spelling
एनीवल्स,incorrect_spelling
एनुअल,incorrect_spelling
एन्ड,incorrect_spelling
एन्हांस,incorrect_spelling
एप,correct_spelling
एपिसोड,incorrect_spelling
एपीजे,correct_spelling
एप्पल,correct_spelling
एप्स,correct_spelling
एफ,incorrect_spelling
एफपीएस,correct_spelling
एबिलिटी,correct_spelling
एम,correct_spelling
एम_पी,incorrect_spelling
एमएएच,incorrect_spelling
एमएलए,incorrect_spelling
एमएस,incorrect_spelling
एमपी,incorrect_spelling
एमरजनसी,incorrect_spelling
एमरजेंसी,incorrect_spelling
एम्,incorrect_spelling
एम्पलाइज,incorrect_spelling
एम्प्लॉइज,incorrect_spelling
एम्स,incorrect_spelling
एयर,incorrect_spelling
एयरटेल,incorrect_spelling
एयरपोर्ट,incorrect_spelling
एरन,incorrect_spelling
एरिया,correct_spelling
एल,incorrect_spelling
एलेक्सा,correct_spelling
एलो,incorrect_spelling
एल्बम,incorrect_spelling
एवर,correct_spelling
एवरग्रीन,correct_spelling
एवरी,incorrect_spelling
एवरेज,incorrect_spelling
एशिया,correct_spelling
एस,correct_spelling
एसा,incorrect_spelling
एसी,correct_spelling
एसे,correct_spelling
एहम,incorrect_spelling
एहसान,incorrect_spelling
एहसास,correct_spelling
ऐ,correct_spelling
ऐं,incorrect_spelling
ऐंड,incorrect_spelling
ऐआई,incorrect_spelling
ऐज,correct_spelling
ऐट,incorrect_spelling
ऐटी,incorrect_spelling
ऐड,correct_spelling
ऐतिहासिक,correct_spelling
ऐन,correct_spelling
ऐप,correct_spelling
ऐप्स,incorrect_spelling
ऐलन,incorrect_spelling
ऐलान,incorrect_spelling
ऐसक,incorrect_spelling
ऐसा,correct_spelling
ऐसा.,incorrect_spelling
ऐसाऐसा,incorrect_spelling
ऐसा।,incorrect_spelling
ऐसी,correct_spelling
"ऐसी,",incorrect_spelling
ऐसे,correct_spelling
ऐसेऐसे,correct_spelling
ऑंख,incorrect_spelling
ऑक्सीजन,incorrect_spelling
ऑटो,correct_spelling
ऑटोमेटिकली,correct_spelling
ऑडियोबुक्स,correct_spelling
ऑथर,incorrect_spelling
ऑथर।,incorrect_spelling
ऑन,correct_spelling
ऑनलाइन,correct_spelling
ऑप्शन,correct_spelling
ऑफ,correct_spelling
ऑफर,correct_spelling
ऑफलाइन,incorrect_spelling
ऑफिट्स,incorrect_spelling
ऑफिस,correct_spelling
ऑफिसों,incorrect_spelling
ऑफीशियली,incorrect_spelling
ऑब्जेक्ट्स,incorrect_spelling
ऑरेंज,incorrect_spelling
ऑल,correct_spelling
ऑलमाइटी,incorrect_spelling
ऑलमोस्ट,correct_spelling
ऑलरेडी,incorrect_spelling
ओ,correct_spelling
ओं,incorrect_spelling
ओक,incorrect_spelling
ओके,correct_spelling
"ओके,",incorrect_spelling
ओके.,incorrect_spelling
ओके।,correct_spelling
ओजो,incorrect_spelling
ओटीटी,incorrect_spelling
ओते,incorrect_spelling
ओनर,correct_spelling
ओनलाइन,correct_spelling
ओपन,correct_spelling
ओफ,incorrect_spelling
ओबिएस्ली,incorrect_spelling
ओबियसली,correct_spelling
ओबीयसली,incorrect_spelling
ओर,correct_spelling
"ओर,",incorrect_spelling
ओरगीनाईजर,incorrect_spelling
ओरियंटेशन,incorrect_spelling
ओरी,correct_spelling
ओर्गनाइज,incorrect_spelling
ओर्जिनल,incorrect_spelling
ओलंपिक,correct_spelling
ओल्ड,correct_spelling
ओल्डिस्ट,incorrect_spelling
ओवर,correct_spelling
ओवरथिंकिंग,incorrect_spelling
ओसी,incorrect_spelling
ओह,correct_spelling
ओहना,incorrect_spelling
ओ।,incorrect_spelling
औ,correct_spelling
औंधी,incorrect_spelling
औकात,correct_spelling
औजार,correct_spelling
और,correct_spelling
औरऔर,incorrect_spelling
औरत,correct_spelling
औरते,incorrect_spelling
औरतें,incorrect_spelling
औरतों,incorrect_spelling
औरा,incorrect_spelling
औरों,incorrect_spelling
और।,incorrect_spelling
क,correct_spelling
कंजन,incorrect_spelling
कंजूम,incorrect_spelling
कंजूस,incorrect_spelling
कंज्यूम,incorrect_spelling
कंटिनयु,incorrect_spelling
कंटिन्यू,correct_spelling
कंटिन्यूसली,incorrect_spelling
कंट्री,incorrect_spelling
कंट्रोल,incorrect_spelling
कंडिशन,correct_spelling
कंडीशन,incorrect_spelling
कंधे,incorrect_spelling
कंपटीशन,correct_spelling
कंपटीशने,incorrect_spelling
कंपनियों,incorrect_spelling
कंपनी,correct_spelling
कंपनीज,incorrect_spelling
कंपलसरी,incorrect_spelling
कंपलीट,incorrect_spelling
कंपल्सरी,incorrect_spelling
कंपेयर,correct_spelling
कंप्यूटर,correct_spelling
कंप्यूटरस,incorrect_spelling
कंप्यूटर्स,incorrect_spelling
कंप्रोमाइज,incorrect_spelling
कंप्लीट,correct_spelling
कंप्लेंट,incorrect_spelling
कंप्लेन,correct_spelling
कंफरटेबल,correct_spelling
कंफर्ट,correct_spelling
कंफर्टेबल,correct_spelling
कंफ्यूज,incorrect_spelling
कंफ्यूजन,incorrect_spelling
कंबल,correct_spelling
कंसर्ट,correct_spelling
कंसल्ट,incorrect_spelling
कंसिस्टेंसी,incorrect_spelling
कई,correct_spelling
कईं,incorrect_spelling
कक्षा,incorrect_spelling
कचरे,correct_spelling
कचोड़ियां,incorrect_spelling
कचोरी,correct_spelling
कचौड़ियां,incorrect_spelling
कचौड़ी,incorrect_spelling
कचौडी,incorrect_spelling
कच्चा,correct_spelling
कच्छा,incorrect_spelling
कजन,correct_spelling
कज़न,incorrect_spelling
कट,correct_spelling
कटके,incorrect_spelling
कटता,incorrect_spelling
कटती,incorrect_spelling
कटा,correct_spelling
कटाल,incorrect_spelling
कटे,incorrect_spelling
कटेंगे,incorrect_spelling
कटोरा,incorrect_spelling
कठनाईयों,incorrect_spelling
कठिनाइयां,incorrect_spelling
कठिनाई,incorrect_spelling
कठीन,incorrect_spelling
कठोर,incorrect_spelling
कड़क,correct_spelling
कड़ी,incorrect_spelling
कथा,incorrect_spelling
कथित,incorrect_spelling
कदम,correct_spelling
कदर,correct_spelling
कनवर,incorrect_spelling
कनाडा,correct_spelling
कनेक्ट,correct_spelling
कनेक्टिव,incorrect_spelling
कनेक्टिविटी,incorrect_spelling
कन्फ्यूज,incorrect_spelling
कन्फ्यूजन,incorrect_spelling
कन्वरसेशन,incorrect_spelling
कन्वर्सेशन,correct_spelling
कन्सिस्टेन्सी,incorrect_spelling
कप,correct_spelling
कपड़ा,correct_spelling
कपड़े,correct_spelling
कपड़े.,incorrect_spelling
कपल,correct_spelling
कपिल,incorrect_spelling
कपूर,incorrect_spelling
कब,correct_spelling
कबड्डी,correct_spelling
कबर,correct_spelling
कबाड,incorrect_spelling
कबाड़,incorrect_spelling
कबार,incorrect_spelling
कबीर,correct_spelling
कब्बड्डी,incorrect_spelling
कब्र,incorrect_spelling
कब।,incorrect_spelling
कभार,correct_spelling
कभार.,incorrect_spelling
कभी,correct_spelling
कभीकभी,correct_spelling
"कभीकभी,",incorrect_spelling
कभीकभी।,incorrect_spelling
कभी।,incorrect_spelling
कभी।खा,incorrect_spelling
कम,correct_spelling
कमजोर,correct_spelling
कमबैक,incorrect_spelling
कमरा,correct_spelling
कमरे,correct_spelling
कमा,correct_spelling
कमाना,incorrect_spelling
कमाने,incorrect_spelling
कमाले,incorrect_spelling
कमियों,incorrect_spelling
कमिस्ट,correct_spelling
कमी,correct_spelling
कम्पनी,incorrect_spelling
कम्पलीट,incorrect_spelling
कम्पेयर,incorrect_spelling
कम्प्यूटर,correct_spelling
"कम्प्यूटर,",incorrect_spelling
कम्प्यूटर्स,incorrect_spelling
कम्युनि,incorrect_spelling
कम्युनिकेशन,correct_spelling
कम्यूनिकेशन,correct_spelling
कयी,incorrect_spelling
कर,correct_spelling
"कर,",incorrect_spelling
कर.,correct_spelling
करकर,correct_spelling
करके,correct_spelling
"करके,",correct_spelling
करकेट,incorrect_spelling
करता,correct_spelling
"करता,",incorrect_spelling
करती,correct_spelling
करतीं,incorrect_spelling
करते,correct_spelling
करतें,incorrect_spelling
करन,incorrect_spelling
करना,correct_spelling
"करना,",correct_spelling
करना।,incorrect_spelling
करनी,correct_spelling
करने,correct_spelling
करलो,incorrect_spelling
करवा,correct_spelling
करवाए,correct_spelling
करवाते,correct_spelling
करवाया,incorrect_spelling
करा,correct_spelling
कराए,incorrect_spelling
कराएं,incorrect_spelling
कराओ,correct_spelling
कराते,correct_spelling
कराना,incorrect_spelling
करिए,correct_spelling
"करिए,",incorrect_spelling
करिएगा,incorrect_spelling
करिए।,correct_spelling
करिकूलम,incorrect_spelling
करियर,correct_spelling
करियार,incorrect_spelling
करिये,correct_spelling
करी,correct_spelling
